[ 2021-03-22 02:29:57,827 ] Asset loading complete
[ 2021-05-12 23:09:19,274 ] Disconnected from gameserver
[ 2021-05-12 23:09:19,374 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:09:21,892 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Pruebatres" )
[ 2021-05-12 23:09:21,895 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:21,954 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:22,729 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:09:24,837 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:09:24,954 ] Disconnected from gameserver
[ 2021-05-12 23:09:25,081 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:09:27,000 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Knight Sample" )
[ 2021-05-12 23:09:27,003 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:27,211 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:27,989 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:09:29,136 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:09:29,285 ] Disconnected from gameserver
[ 2021-05-12 23:09:29,767 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:09:31,199 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Paladin Sample" )
[ 2021-05-12 23:09:31,204 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:31,232 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:09:32,136 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:10:10,937 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:10:11,041 ] Disconnected from gameserver
[ 2021-05-12 23:10:11,125 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:10:12,383 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-05-12 23:10:12,386 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:10:12,494 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:10:13,353 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:10:32,863 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:10:32,965 ] Disconnected from gameserver
[ 2021-05-12 23:10:33,068 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:12:48,016 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:12:49,331 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Prue Ba" )
[ 2021-05-12 23:12:49,333 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:12:49,367 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:12:50,260 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:13:33,196 ] qrc:/qml/StoreMainPage.qml:76:9: QML Image: Connection refused
[ 2021-05-12 23:13:33,197 ] qrc:/qml/StoreMainPage.qml:76:9: QML Image: Connection refused
[ 2021-05-12 23:13:33,197 ] qrc:/qml/StoreMainPage.qml:76:9: QML Image: Connection refused
[ 2021-05-12 23:14:16,687 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:14:16,785 ] Disconnected from gameserver
[ 2021-05-12 23:14:16,880 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:14:19,300 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Knight Sample" )
[ 2021-05-12 23:14:19,304 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:14:19,330 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:14:20,199 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:18:06,287 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:18:06,399 ] Disconnected from gameserver
[ 2021-05-12 23:18:06,508 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:18:08,511 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-05-12 23:18:08,514 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:18:08,552 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:18:09,214 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:21:14,536 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:21:14,641 ] Disconnected from gameserver
[ 2021-05-12 23:21:14,729 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:21:16,179 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Knight Sample" )
[ 2021-05-12 23:21:16,187 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:21:16,464 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:21:17,162 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:22:54,238 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:22:54,345 ] Disconnected from gameserver
[ 2021-05-12 23:22:54,440 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:22:57,595 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Paladin Sample" )
[ 2021-05-12 23:22:57,597 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:22:57,636 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:22:58,509 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:23:00,436 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:23:00,540 ] Disconnected from gameserver
[ 2021-05-12 23:23:00,624 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:23:06,063 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Druid Sample" )
[ 2021-05-12 23:23:06,069 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:23:06,096 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:23:06,979 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:23:37,537 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:23:37,648 ] Disconnected from gameserver
[ 2021-05-12 23:23:37,745 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:23:53,108 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Druid Sample" )
[ 2021-05-12 23:23:53,110 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:23:53,135 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:23:54,042 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:25:34,387 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:25:34,520 ] Disconnected from gameserver
[ 2021-05-12 23:25:34,626 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:25:37,023 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-05-12 23:25:37,029 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:25:37,057 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:25:37,918 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:29:51,737 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:29:51,842 ] Disconnected from gameserver
[ 2021-05-12 23:29:51,931 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:29:57,007 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Druid Sample" )
[ 2021-05-12 23:29:57,010 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:29:57,038 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:29:57,945 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:30:13,763 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:30:13,865 ] Disconnected from gameserver
[ 2021-05-12 23:30:22,187 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:30:22,316 ] Disconnected from gameserver
[ 2021-05-12 23:30:22,459 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:30:23,898 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-05-12 23:30:23,902 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:30:23,927 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:30:24,860 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:30:44,036 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:30:44,142 ] Disconnected from gameserver
[ 2021-05-12 23:30:44,253 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:30:45,196 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Druid Sample" )
[ 2021-05-12 23:30:45,201 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:30:45,245 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:30:46,124 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:30:58,886 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:30:58,983 ] Disconnected from gameserver
[ 2021-05-12 23:30:59,079 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:00,718 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "GOD" )
[ 2021-05-12 23:31:00,720 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:00,759 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:01,620 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:13,636 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:31:13,735 ] Disconnected from gameserver
[ 2021-05-12 23:31:13,812 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:16,811 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Knight Sample" )
[ 2021-05-12 23:31:16,814 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:16,843 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:17,730 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:22,487 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:31:22,588 ] Disconnected from gameserver
[ 2021-05-12 23:31:22,690 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:24,113 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Paladin Sample" )
[ 2021-05-12 23:31:24,117 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:24,144 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:25,009 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:48,691 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:31:48,789 ] Disconnected from gameserver
[ 2021-05-12 23:31:48,889 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:54,143 ] Request connection to gameserver  "tcp://80.193.199.141:7172"  (unprotected:  "tcp://80.193.199.141:7172" )  requested (Charakter "Knight Sample" )
[ 2021-05-12 23:31:54,146 ] Request connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:54,177 ] Connected to gameserver  "tcp://80.193.199.141:7172" "Venezuela"
[ 2021-05-12 23:31:55,073 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
[ 2021-05-12 23:31:59,736 ] Connection to gameserver  "tcp://80.193.199.141:7172" "Venezuela"  was disconnected ( "The remote host closed the connection" )
[ 2021-05-12 23:31:59,842 ] Disconnected from gameserver
[ 2021-05-12 23:31:59,954 ] Didn't send news query with params ( 0 0 ) (URL: QUrl("http://80.193.199.141/login.php") ) due to too many retries.
